Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA
24/02/2013,Newcastle,Southampton,4,2,H,2,1,H,2.2,3.5,3.2,2,3.5,3.6
25/02/2013,West Ham,Tottenham,2,3,A,1,1,D,3.6,3.5,2.15,3.4,3.25,2.15
02/03/2013,Chelsea,West Brom,1,0,H,1,0,H,1.4,5,9,1.4,4.33,8.25
02/03/2013,Everton,Reading,3,1,H,1,0,H,1.38,5,10,1.36,5,7.75
02/03/2013,Man United,Norwich,4,0,H,1,0,H,1.33,5.5,11,1.3,5.25,9.25
02/03/2013,Southampton,QPR,1,2,A,1,1,D,1.85,3.8,4.5,1.8,3.5,4.5
02/03/2013,Stoke,West Ham,0,1,A,0,1,A,2.15,3.25,4,2.05,3.3,3.6
02/03/2013,Sunderland,Fulham,2,2,D,1,2,A,2.4,3.3,3.3,2.35,3.2,3.1
02/03/2013,Swansea,Newcastle,1,0,H,0,0,D,2.1,3.6,3.75,2,3.5,3.6
02/03/2013,Wigan,Liverpool,0,4,A,0,3,A,4.5,3.75,1.85,4.2,3.8,1.78
03/03/2013,Tottenham,Arsenal,2,1,H,2,0,H,2.3,3.6,3.25,2.3,3.4,3
04/03/2013,Aston Villa,Man City,0,1,A,0,1,A,7.5,4.5,1.44,7.5,4.25,1.44
09/03/2013,Norwich,Southampton,0,0,D,0,0,D,2.5,3.4,3,2.4,3.2,3
09/03/2013,QPR,Sunderland,3,1,H,1,1,D,2.25,3.4,3.5,2.25,3.25,3.2
09/03/2013,Reading,Aston Villa,1,2,A,1,2,A,2.45,3.4,3.1,2.35,3.25,3
09/03/2013,West Brom,Swansea,2,1,H,1,1,D,2.45,3.3,3.2,2.35,3.2,3.1
10/03/2013,Liverpool,Tottenham,3,2,H,1,1,D,1.95,3.8,4,1.85,3.8,3.8
10/03/2013,Newcastle,Stoke,2,1,H,0,0,D,1.83,3.7,4.8,1.8,3.4,4.6
16/03/2013,Aston Villa,QPR,3,2,H,1,1,D,2.3,3.4,3.4,2.1,3.4,3.4
16/03/2013,Everton,Man City,2,0,H,1,0,H,3.9,3.6,2.05,3.8,3.3,2
16/03/2013,Man United,Reading,1,0,H,1,0,H,1.17,9,19,1.15,8,14
16/03/2013,Southampton,Liverpool,3,1,H,2,1,H,4.2,3.8,1.91,4.1,3.5,1.87
16/03/2013,Stoke,West Brom,0,0,D,0,0,D,2.5,3.3,3.1,2.45,3.1,3
16/03/2013,Swansea,Arsenal,0,2,A,0,0,D,3.4,3.5,2.25,3.4,3.2,2.2
17/03/2013,Chelsea,West Ham,2,0,H,1,0,H,1.4,5,9,1.34,5,8.25
17/03/2013,Sunderland,Norwich,1,1,D,1,1,D,2.05,3.5,4,2,3.5,3.6
17/03/2013,Tottenham,Fulham,0,1,A,0,0,D,1.5,4.5,7.5,1.48,4.25,6.5
17/03/2013,Wigan,Newcastle,2,1,H,1,0,H,2.3,3.4,3.4,2.25,3.25,3.2
30/03/2013,Arsenal,Reading,4,1,H,1,0,H,1.25,6.5,15,1.22,6.5,11
30/03/2013,Everton,Stoke,1,0,H,1,0,H,1.57,3.9,7.5,1.5,4.1,6.5
30/03/2013,Man City,Newcastle,4,0,H,2,0,H,1.33,5.5,11,1.26,5.5,11
30/03/2013,Southampton,Chelsea,2,1,H,2,1,H,3.5,3.5,2.2,3.4,3.5,2.05
30/03/2013,Sunderland,Man United,0,1,A,0,1,A,6,4,1.65,5.5,3.8,1.62
30/03/2013,Swansea,Tottenham,1,2,A,0,2,A,3.4,3.4,2.3,3.2,3.25,2.25
30/03/2013,West Ham,West Brom,3,1,H,2,0,H,2.3,3.4,3.4,2.3,3.2,3.1
30/03/2013,Wigan,Norwich,1,0,H,0,0,D,1.95,3.6,4.33,1.87,3.5,4.1
31/03/2013,Aston Villa,Liverpool,1,2,A,1,0,H,5,4,1.75,4.75,3.8,1.7
01/04/2013,Fulham,QPR,3,2,H,3,1,H,2,3.6,4,1.91,3.4,4
06/04/2013,Norwich,Swansea,2,2,D,1,1,D,2.63,3.3,2.9,2.6,3.1,2.8
06/04/2013,Reading,Southampton,0,2,A,0,1,A,3.3,3.6,2.25,3.3,3.4,2.15
06/04/2013,Stoke,Aston Villa,1,3,A,0,1,A,2.1,3.4,4,2.05,3.2,3.8
06/04/2013,West Brom,Arsenal,1,2,A,0,1,A,4.1,3.7,1.95,4.1,3.5,1.87
07/04/2013,Chelsea,Sunderland,2,1,H,0,1,A,1.36,5,11,1.3,5,10.5
07/04/2013,Liverpool,West Ham,0,0,D,0,0,D,1.36,5.5,9,1.35,5,8
07/04/2013,Newcastle,Fulham,1,0,H,0,0,D,2.1,3.5,3.8,2,3.25,3.9
07/04/2013,QPR,Wigan,1,1,D,0,0,D,2.38,3.4,3.25,2.3,3.25,3.1
07/04/2013,Tottenham,Everton,2,2,D,1,1,D,2.2,3.4,3.6,2.25,3.25,3.2
08/04/2013,Man United,Man City,1,2,A,0,0,D,2.3,3.5,3.3,2.2,3.4,3.2
13/04/2013,Arsenal,Norwich,3,1,H,0,0,D,1.25,6.5,14,1.23,6,11.5
13/04/2013,Aston Villa,Fulham,1,1,D,0,0,D,2.3,3.3,3.5,2.25,3.2,3.25
13/04/2013,Everton,QPR,2,0,H,1,0,H,1.44,4.75,8,1.4,4.6,7.5
13/04/2013,Reading,Liverpool,0,0,D,0,0,D,8,4.75,1.45,7.25,4.33,1.44
13/04/2013,Southampton,West Ham,1,1,D,0,0,D,1.91,3.75,4.2,1.8,3.7,4.2
14/04/2013,Newcastle,Sunderland,0,3,A,0,1,A,1.95,3.5,4.5,1.91,3.25,4.25
14/04/2013,Stoke,Man United,0,2,A,0,1,A,7,3.9,1.6,6.5,3.75,1.55
16/04/2013,Arsenal,Everton,0,0,D,0,0,D,1.75,3.9,5,1.7,3.8,4.75
17/04/2013,Fulham,Chelsea,0,3,A,0,3,A,4.75,3.8,1.8,4.5,3.8,1.72
17/04/2013,Man City,Wigan,1,0,H,0,0,D,1.25,6.5,14,1.23,6,11.5
17/04/2013,West Ham,Man United,2,2,D,1,1,D,5.5,3.9,1.7,5,3.75,1.67
20/04/2013,Fulham,Arsenal,0,1,A,0,1,A,5,4,1.75,4.75,3.8,1.7
20/04/2013,Norwich,Reading,2,1,H,0,0,D,1.75,3.8,5.25,1.67,3.7,5
20/04/2013,QPR,Stoke,0,2,A,0,1,A,2.25,3.4,3.5,2.1,3.4,3.4
20/04/2013,Sunderland,Everton,1,0,H,1,0,H,3.4,3.4,2.3,3.4,3.3,2.15
20/04/2013,Swansea,Southampton,0,0,D,0,0,D,2.38,3.5,3.1,2.25,3.3,3.1
20/04/2013,West Brom,Newcastle,1,1,D,0,1,A,2.25,3.5,3.4,2.25,3.2,3.25
20/04/2013,West Ham,Wigan,2,0,H,1,0,H,2.3,3.5,3.3,2.3,3.25,3.1
21/04/2013,Liverpool,Chelsea,2,2,D,0,1,A,2.15,3.6,3.6,2.05,3.5,3.4
21/04/2013,Tottenham,Man City,3,1,H,0,1,A,3.25,3.6,2.3,3.2,3.25,2.25
22/04/2013,Man United,Aston Villa,3,0,H,3,0,H,1.25,6.75,13,1.22,6.75,10.5
27/04/2013,Everton,Fulham,1,0,H,1,0,H,1.5,4.5,7.5,1.45,4.1,7.5
27/04/2013,Man City,West Ham,2,1,H,1,0,H,1.29,6,12,1.25,5.5,12
27/04/2013,Newcastle,Liverpool,0,6,A,0,2,A,2.88,3.6,2.5,2.95,3.25,2.4
27/04/2013,Southampton,West Brom,0,3,A,0,1,A,1.85,3.75,4.6,1.85,3.6,4.1
27/04/2013,Stoke,Norwich,1,0,H,0,0,D,2.25,3.3,3.6,2.15,3.2,3.5
27/04/2013,Wigan,Tottenham,2,2,D,1,1,D,3.8,3.6,2.05,3.8,3.5,1.95
28/04/2013,Arsenal,Man United,1,1,D,1,1,D,2.25,3.6,3.3,2.1,3.5,3.3
28/04/2013,Chelsea,Swansea,2,0,H,2,0,H,1.36,5.5,9,1.3,5.25,9.5
28/04/2013,Reading,QPR,0,0,D,0,0,D,2.55,3.5,2.88,2.5,3.4,2.7
29/04/2013,Aston Villa,Sunderland,6,1,H,2,1,H,2.3,3.4,3.4,2.2,3.25,3.3
04/05/2013,Fulham,Reading,2,4,A,0,1,A,1.73,3.9,5.25,1.67,3.6,5.25
04/05/2013,Norwich,Aston Villa,1,2,A,0,0,D,2.55,3.3,3,2.45,3.2,2.9
04/05/2013,QPR,Arsenal,0,1,A,0,1,A,8,4.75,1.44,7.5,4.6,1.4
04/05/2013,Swansea,Man City,0,0,D,0,0,D,5.25,3.8,1.75,4.75,3.75,1.7
04/05/2013,Tottenham,Southampton,1,0,H,0,0,D,1.44,4.75,8,1.45,4.5,6.5
04/05/2013,West Brom,Wigan,2,3,A,1,1,D,2.45,3.5,3,2.35,3.25,3
04/05/2013,West Ham,Newcastle,0,0,D,0,0,D,2.38,3.4,3.25,2.35,3.2,3.1
05/05/2013,Liverpool,Everton,0,0,D,0,0,D,1.95,3.6,4.2,1.95,3.4,3.9
05/05/2013,Man United,Chelsea,0,1,A,0,0,D,2.2,3.5,3.5,2.15,3.5,3.2
06/05/2013,Sunderland,Stoke,1,1,D,0,1,A,2.1,3.3,4,2.05,3.2,3.8
07/05/2013,Man City,West Brom,1,0,H,1,0,H,1.4,5,9,1.34,5,8
07/05/2013,Wigan,Swansea,2,3,A,1,0,H,1.83,3.75,4.75,1.72,3.6,4.75
08/05/2013,Chelsea,Tottenham,2,2,D,2,1,H,1.95,3.75,4,1.87,3.6,3.9
11/05/2013,Aston Villa,Chelsea,1,2,A,1,0,H,4.5,3.8,1.85,4.33,3.75,1.75
12/05/2013,Everton,West Ham,2,0,H,1,0,H,1.5,4.5,7.5,1.45,4.25,6.75
12/05/2013,Fulham,Liverpool,1,3,A,1,1,D,3.9,3.6,2.05,3.7,3.5,1.95
12/05/2013,Man United,Swansea,2,1,H,1,0,H,1.3,5.75,12,1.25,5.75,10.5
12/05/2013,Norwich,West Brom,4,0,H,1,0,H,2.2,3.4,3.6,2.1,3.3,3.4
12/05/2013,QPR,Newcastle,1,2,A,1,2,A,3.4,3.4,2.3,3.1,3.4,2.2
12/05/2013,Stoke,Tottenham,1,2,A,1,1,D,4.5,3.6,1.91,4.5,3.5,1.78
12/05/2013,Sunderland,Southampton,1,1,D,0,0,D,2.8,3.2,2.8,2.65,3,2.75
14/05/2013,Arsenal,Wigan,4,1,H,1,1,D,1.4,5.5,8,1.33,5.25,7.75
14/05/2013,Reading,Man City,0,2,A,0,1,A,6,4.33,1.6,5.75,4.1,1.53
19/05/2013,Chelsea,Everton,2,1,H,1,1,D,1.7,4,5.5,1.65,3.75,5
19/05/2013,Liverpool,QPR,1,0,H,1,0,H,1.25,7,12,1.2,6.5,12
19/05/2013,Man City,Norwich,2,3,A,1,1,D,1.33,5.5,11,1.25,5.5,11
19/05/2013,Newcastle,Arsenal,0,1,A,0,0,D,6,4.6,1.55,6,4.33,1.48
19/05/2013,Southampton,Stoke,1,1,D,0,0,D,1.75,3.8,5.25,1.75,3.5,4.75
19/05/2013,Swansea,Fulham,0,3,A,0,1,A,1.8,3.8,4.75,1.72,3.75,4.5
19/05/2013,Tottenham,Sunderland,1,0,H,0,0,D,1.29,6,12,1.22,6,12
19/05/2013,West Brom,Man United,5,5,D,1,3,A,4.5,3.9,1.83,4.5,3.6,1.75
19/05/2013,West Ham,Reading,4,2,H,2,0,H,1.67,4,5.75,1.6,3.8,5.5
19/05/2013,Wigan,Aston Villa,2,2,D,2,1,H,2.15,3.6,3.6,2,3.5,3.5
