Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA
09/03/2014,Real Madrid,Levante,3,0,H,1,0,H,1.05,15,29,1.06,12,26
09/03/2014,Valencia,Ath Bilbao,1,1,D,1,0,H,2.25,3.3,3.2,2.1,3.4,3.4
10/03/2014,Osasuna,Malaga,0,2,A,0,1,A,2.3,3.1,3.25,2.25,3.2,3.25
10/03/2014,Sociedad,Vallecano,2,3,A,2,1,H,1.44,4.5,6.5,1.45,4.4,6.75
14/03/2014,Getafe,Granada,3,3,D,2,1,H,2.1,3.25,3.5,2.2,3.2,3.4
15/03/2014,Ath Madrid,Espanol,1,0,H,0,0,D,1.29,5,12,1.33,4.75,9.5
15/03/2014,Levante,Celta,0,1,A,0,1,A,2.5,3.1,2.9,2.5,3.2,2.85
15/03/2014,Malaga,Real Madrid,0,1,A,0,1,A,12,6,1.25,12.5,6,1.22
15/03/2014,Vallecano,Almeria,3,1,H,1,0,H,1.83,3.5,4.2,1.85,3.5,4.2
16/03/2014,Barcelona,Osasuna,7,0,H,3,0,H,1.05,15,29,1.07,10.5,31
16/03/2014,Elche,Betis,0,0,D,0,0,D,2.38,3.2,3,2.25,3.2,3.25
16/03/2014,Sevilla,Valladolid,4,1,H,2,0,H,1.44,4.33,7,1.4,4.5,7.75
16/03/2014,Sociedad,Valencia,1,0,H,0,0,D,2.05,3.5,3.4,2,3.5,3.6
17/03/2014,Villarreal,Ath Bilbao,1,1,D,0,0,D,2.25,3.4,3.1,2.15,3.4,3.3
21/03/2014,Celta,Malaga,0,2,A,0,2,A,1.91,3.4,4,2,3.3,3.8
22/03/2014,Ath Bilbao,Getafe,1,0,H,1,0,H,1.36,5,7.5,1.35,4.75,8.5
22/03/2014,Espanol,Levante,0,0,D,0,0,D,1.67,3.6,5.5,1.7,3.4,5.5
22/03/2014,Granada,Elche,1,0,H,0,0,D,2.05,3.2,3.8,2,3.3,3.8
22/03/2014,Valladolid,Vallecano,1,1,D,1,1,D,2.4,3.3,2.9,2.3,3.25,3.1
23/03/2014,Betis,Ath Madrid,0,2,A,0,0,D,6,3.8,1.57,6.25,3.8,1.55
23/03/2014,Osasuna,Sevilla,1,2,A,0,2,A,2.9,3.3,2.38,2.8,3.4,2.4
23/03/2014,Real Madrid,Barcelona,3,4,A,2,2,D,2.25,3.5,3,2.25,3.5,3
23/03/2014,Valencia,Villarreal,2,1,H,2,0,H,2.05,3.4,3.5,2.05,3.4,3.5
24/03/2014,Almeria,Sociedad,4,3,H,1,1,D,3.4,3.4,2.1,3.4,3.4,2.1
25/03/2014,Elche,Ath Bilbao,0,0,D,0,0,D,4,3.3,1.95,4.33,3.4,1.85
25/03/2014,Malaga,Espanol,1,2,A,1,1,D,2.45,3.1,3,2.3,3.25,3.1
26/03/2014,Ath Madrid,Granada,1,0,H,0,0,D,1.18,6.5,15,1.2,6,15
26/03/2014,Barcelona,Celta,3,0,H,2,0,H,1.05,15,34,1.05,14,23
26/03/2014,Sevilla,Real Madrid,2,1,H,1,1,D,5.5,4.5,1.53,5.5,4.33,1.53
26/03/2014,Vallecano,Osasuna,1,0,H,0,0,D,1.83,3.4,4.5,1.87,3.5,4.1
27/03/2014,Almeria,Valencia,2,2,D,0,2,A,3.8,3.5,1.95,3.75,3.5,1.95
27/03/2014,Getafe,Villarreal,0,1,A,0,1,A,3.3,3.3,2.2,3.3,3.4,2.15
27/03/2014,Levante,Betis,1,3,A,1,1,D,2.3,3.2,3.1,2.35,3.25,3
27/03/2014,Sociedad,Valladolid,1,0,H,1,0,H,1.44,4.2,7.5,1.45,4.2,7.25
29/03/2014,Ath Bilbao,Ath Madrid,1,2,A,1,1,D,2.9,3.3,2.4,3,3.2,2.4
29/03/2014,Celta,Sevilla,1,0,H,0,0,D,3,3.25,2.38,3,3.2,2.4
29/03/2014,Espanol,Barcelona,0,1,A,0,0,D,9,5,1.33,8.5,5,1.33
29/03/2014,Real Madrid,Vallecano,5,0,H,1,0,H,1.04,13,34,1.07,13,17.5
30/03/2014,Osasuna,Sociedad,1,1,D,0,1,A,3,3.25,2.38,3,3.2,2.4
30/03/2014,Valencia,Getafe,1,3,A,1,2,A,1.4,4.33,8.5,1.4,4.4,8
30/03/2014,Valladolid,Almeria,1,0,H,1,0,H,1.91,3.4,4,1.85,3.3,4.5
30/03/2014,Villarreal,Elche,1,1,D,1,1,D,1.44,4.33,7,1.48,4,7
31/03/2014,Betis,Malaga,1,2,A,1,0,H,2.2,3.3,3.3,2.15,3.25,3.4
31/03/2014,Granada,Levante,0,2,A,0,0,D,1.85,3.5,4.2,1.78,3.4,4.75
04/04/2014,Almeria,Osasuna,1,2,A,0,2,A,2.2,3.2,3.4,2.3,3.1,3.3
05/04/2014,Ath Madrid,Villarreal,1,0,H,1,0,H,1.5,4,7,1.5,3.9,7
05/04/2014,Barcelona,Betis,3,1,H,1,0,H,1.05,15,29,1.06,11.5,26
05/04/2014,Sociedad,Real Madrid,0,4,A,0,1,A,5.25,4.2,1.57,5.5,4.25,1.55
05/04/2014,Vallecano,Celta,3,0,H,1,0,H,2.2,3.3,3.3,2.15,3.4,3.3
06/04/2014,Elche,Getafe,1,0,H,0,0,D,2.15,3.2,3.5,2.05,3.25,3.7
06/04/2014,Malaga,Granada,4,1,H,2,0,H,2.05,3.3,3.6,2.05,3.3,3.7
06/04/2014,Sevilla,Espanol,4,1,H,2,0,H,1.67,3.75,5,1.67,3.6,5.25
06/04/2014,Valladolid,Valencia,0,0,D,0,0,D,2.8,3.25,2.5,2.95,3.2,2.4
07/04/2014,Levante,Ath Bilbao,1,2,A,0,2,A,3.9,3.4,1.95,3.9,3.4,1.95
11/04/2014,Osasuna,Valladolid,0,0,D,0,0,D,2,3.4,3.75,2,3.3,3.7
12/04/2014,Celta,Sociedad,2,2,D,1,2,A,2.3,3.3,3.1,2.4,3.3,2.85
12/04/2014,Granada,Barcelona,1,0,H,1,0,H,9.5,6.5,1.25,10.5,5.75,1.25
12/04/2014,Real Madrid,Almeria,4,0,H,1,0,H,1.05,15,29,1.05,12,29
12/04/2014,Villarreal,Levante,1,0,H,0,0,D,1.4,4.2,9,1.45,4,7.75
13/04/2014,Betis,Sevilla,0,2,A,0,1,A,3.2,3.4,2.2,3.2,3.4,2.15
13/04/2014,Getafe,Ath Madrid,0,2,A,0,1,A,8.5,4,1.44,7.75,4,1.45
13/04/2014,Valencia,Elche,2,1,H,1,1,D,1.62,4,5.25,1.55,3.9,6
13/04/2014,Espanol,Vallecano,2,2,D,1,1,D,1.83,3.5,4.33,1.72,3.6,4.75
14/04/2014,Ath Bilbao,Malaga,3,0,H,1,0,H,1.4,4.5,8,1.45,4.1,7.25
18/04/2014,Ath Madrid,Elche,2,0,H,0,0,D,1.2,6,15,1.22,5.75,13.5
19/04/2014,Levante,Getafe,0,0,D,0,0,D,2.4,3.1,3.1,2.45,3.2,2.85
19/04/2014,Osasuna,Valencia,1,1,D,1,0,H,2.7,3.1,2.7,2.7,3.25,2.55
19/04/2014,Sociedad,Espanol,2,1,H,1,1,D,1.75,3.6,4.75,1.7,3.6,5
20/04/2014,Almeria,Celta,2,4,A,1,1,D,2.5,3.25,2.8,2.5,3.2,2.8
20/04/2014,Sevilla,Granada,4,0,H,1,0,H,1.4,4.5,8,1.4,4.5,7.75
20/04/2014,Vallecano,Betis,3,1,H,2,0,H,2,3.4,3.75,2,3.4,3.6
20/04/2014,Barcelona,Ath Bilbao,2,1,H,0,0,D,1.2,7,12,1.22,6.25,10.5
21/04/2014,Malaga,Villarreal,2,0,H,1,0,H,2.8,3.25,2.5,2.9,3.3,2.35
25/04/2014,Elche,Levante,1,1,D,0,0,D,1.65,3.6,5.5,1.72,3.6,4.75
26/04/2014,Betis,Sociedad,0,1,A,0,0,D,3.1,3.5,2.2,3.1,3.4,2.2
26/04/2014,Getafe,Malaga,1,0,H,1,0,H,2.1,3.3,3.5,2.1,3.25,3.5
26/04/2014,Granada,Vallecano,0,3,A,0,0,D,2.2,3.3,3.3,2.2,3.3,3.2
26/04/2014,Real Madrid,Osasuna,4,0,H,1,0,H,1.05,13,34,1.06,12,26
27/04/2014,Ath Bilbao,Sevilla,3,1,H,1,0,H,1.95,3.5,3.75,1.85,3.5,4.1
27/04/2014,Espanol,Almeria,1,2,A,1,0,H,1.62,3.75,5.5,1.65,3.75,5
27/04/2014,Valencia,Ath Madrid,0,1,A,0,1,A,4.33,3.75,1.75,4.5,3.6,1.75
27/04/2014,Villarreal,Barcelona,2,3,A,1,0,H,6.5,4.5,1.44,6.5,4.4,1.45
28/04/2014,Celta,Valladolid,4,1,H,2,0,H,1.8,3.75,4.2,1.8,3.4,4.5
02/05/2014,Vallecano,Ath Bilbao,0,3,A,0,2,A,3.75,3.6,1.91,3.9,3.6,1.85
03/05/2014,Barcelona,Getafe,2,2,D,1,1,D,1.07,11,26,1.06,11,26
03/05/2014,Malaga,Elche,0,1,A,0,1,A,2.25,3.25,3.25,2.2,3.2,3.25
03/05/2014,Osasuna,Celta,0,2,A,0,2,A,1.91,3.5,4,1.83,3.5,4.25
03/05/2014,Valladolid,Espanol,1,0,H,1,0,H,2,3.4,3.75,1.95,3.25,4
04/05/2014,Almeria,Betis,3,2,H,0,0,D,1.57,4,5.5,1.6,4,5.25
04/05/2014,Levante,Ath Madrid,2,0,H,1,0,H,15,5.5,1.22,10,5.75,1.26
04/05/2014,Sevilla,Villarreal,0,0,D,0,0,D,1.75,3.6,4.75,1.75,3.7,4.4
04/05/2014,Real Madrid,Valencia,2,2,D,0,1,A,1.14,7.5,17,1.16,7.5,14
05/05/2014,Sociedad,Granada,1,1,D,0,0,D,1.44,4.5,6.5,1.42,4.33,7.5
07/05/2014,Valladolid,Real Madrid,1,1,D,0,1,A,11,7,1.2,12.5,6.25,1.2
10/05/2014,Levante,Valencia,2,0,H,0,0,D,3.3,3.4,2.15,3.25,3.3,2.2
10/05/2014,Villarreal,Vallecano,4,0,H,2,0,H,1.57,4.33,5,1.55,4.1,5.5
11/05/2014,Ath Bilbao,Sociedad,1,1,D,0,0,D,1.75,3.75,4.5,1.75,3.75,4.33
11/05/2014,Ath Madrid,Malaga,1,1,D,0,0,D,1.2,6.5,13,1.18,6.75,13
11/05/2014,Betis,Valladolid,4,3,H,1,1,D,3.6,3.5,2,3.7,3.5,1.95
11/05/2014,Celta,Real Madrid,2,0,H,1,0,H,6.5,5,1.4,6.5,5,1.4
11/05/2014,Elche,Barcelona,0,0,D,0,0,D,11,7,1.2,11.5,6.75,1.2
11/05/2014,Espanol,Osasuna,1,1,D,1,1,D,2.3,3.25,3.1,2.4,3.2,2.95
11/05/2014,Getafe,Sevilla,1,0,H,0,0,D,1.85,3.6,4,1.9,3.5,3.9
11/05/2014,Granada,Almeria,0,2,A,0,1,A,1.91,3.5,4,1.9,3.5,3.9
16/05/2014,Malaga,Levante,1,0,H,0,0,D,1.91,3.4,4,1.95,3.6,3.6
17/05/2014,Barcelona,Ath Madrid,1,1,D,1,0,H,1.85,3.8,4.5,1.83,3.8,3.9
17/05/2014,Real Madrid,Espanol,3,1,H,0,0,D,1.33,5,8.5,1.36,4.75,7.75
17/05/2014,Valencia,Celta,2,1,H,1,1,D,1.75,3.75,4.5,1.75,3.75,4.33
18/05/2014,Almeria,Ath Bilbao,0,0,D,0,0,D,2.25,3.4,3.1,2.3,3.25,3.1
18/05/2014,Osasuna,Betis,2,1,H,2,0,H,1.36,5,7.5,1.4,4.5,7.25
18/05/2014,Sevilla,Elche,3,1,H,1,0,H,1.8,3.75,4.2,1.75,3.6,4.5
18/05/2014,Sociedad,Villarreal,1,2,A,0,1,A,2,3.6,3.5,1.91,3.6,3.7
18/05/2014,Valladolid,Granada,0,1,A,0,1,A,2.1,3.3,3.5,2.05,3.4,3.5
18/05/2014,Vallecano,Getafe,1,2,A,0,1,A,4,3.1,2.05,3.9,2.95,2.1
