Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA
09/03/2013,Valladolid,Malaga,1,1,D,1,1,D,2.38,3.25,3,2.45,3.1,3
09/03/2013,Vallecano,Espanol,2,0,H,1,0,H,1.91,3.4,4,1.91,3.4,4
10/03/2013,Ath Bilbao,Valencia,1,0,H,0,0,D,2.5,3.4,2.7,2.65,3.4,2.55
10/03/2013,Ath Madrid,Sociedad,0,1,A,0,0,D,1.5,4.33,6,1.53,4.2,5.75
10/03/2013,Celta,Real Madrid,1,2,A,0,0,D,6.5,4.5,1.45,7.25,4.75,1.4
10/03/2013,Levante,Getafe,0,0,D,0,0,D,2.1,3.4,3.5,2.1,3.25,3.6
11/03/2013,Zaragoza,Granada,0,0,D,0,0,D,2.1,3.25,3.6,2.05,3.3,3.6
15/03/2013,La Coruna,Celta,3,1,H,1,0,H,2.25,3.4,3.1,2.3,3.25,3.1
16/03/2013,Getafe,Ath Bilbao,1,0,H,1,0,H,2.3,3.4,3,2.3,3.25,3.1
16/03/2013,Real Madrid,Mallorca,5,2,H,1,2,A,1.13,9,17,1.13,7.75,18.5
16/03/2013,Sociedad,Valladolid,4,1,H,3,0,H,1.62,3.8,5.5,1.62,3.7,5.75
16/03/2013,Valencia,Betis,3,0,H,1,0,H,1.62,3.8,5.5,1.6,3.8,5.75
17/03/2013,Barcelona,Vallecano,3,1,H,2,0,H,1.11,9,21,1.14,8.25,15.5
17/03/2013,Granada,Levante,1,1,D,1,0,H,1.91,3.3,4.2,1.95,3.5,3.8
17/03/2013,Malaga,Espanol,0,2,A,0,0,D,1.91,3.3,4.2,1.91,3.3,4.2
17/03/2013,Osasuna,Ath Madrid,0,2,A,0,1,A,3.4,3.3,2.15,3.6,3.5,2
17/03/2013,Sevilla,Zaragoza,4,0,H,1,0,H,1.4,4.5,8,1.4,4.5,7.75
30/03/2013,Celta,Barcelona,2,2,D,1,1,D,8,5,1.36,8.25,4.33,1.4
30/03/2013,Levante,Sevilla,1,0,H,1,0,H,3.4,3.2,2.2,3.4,3.25,2.15
30/03/2013,Vallecano,Malaga,1,3,A,1,1,D,1.85,3.4,4.33,1.91,3.2,4.4
30/03/2013,Zaragoza,Real Madrid,1,1,D,1,1,D,7.5,4.75,1.4,7.75,4.5,1.4
31/03/2013,Ath Madrid,Valencia,1,1,D,1,1,D,1.73,3.6,4.75,1.75,3.5,4.75
31/03/2013,Espanol,Sociedad,2,2,D,2,1,H,2.7,3.3,2.6,2.65,3.1,2.75
31/03/2013,Mallorca,La Coruna,2,3,A,1,1,D,1.91,3.5,4,1.87,3.5,4.1
31/03/2013,Valladolid,Osasuna,1,3,A,1,0,H,2.1,3.2,3.6,2,3.3,3.8
01/04/2013,Ath Bilbao,Granada,1,0,H,0,0,D,1.73,3.6,4.75,1.75,3.7,4.5
01/04/2013,Betis,Getafe,0,0,D,0,0,D,1.83,3.6,4.2,1.88,3.4,4.2
05/04/2013,Granada,Betis,1,5,A,0,3,A,2.3,3.3,3.1,2.35,3.25,3
06/04/2013,Barcelona,Mallorca,5,0,H,4,0,H,1.17,7,15,1.19,6.75,13
06/04/2013,La Coruna,Zaragoza,3,2,H,2,2,D,1.95,3.5,3.75,1.95,3.5,3.75
06/04/2013,Real Madrid,Levante,5,1,H,2,1,H,1.14,8,15,1.12,8.5,18
06/04/2013,Sociedad,Malaga,4,2,H,3,1,H,1.67,3.75,5,1.67,3.7,5
07/04/2013,Celta,Vallecano,0,2,A,0,1,A,2,3.5,3.6,2,3.5,3.6
07/04/2013,Getafe,Ath Madrid,0,0,D,0,0,D,3.6,3.5,2,3.4,3.5,2.05
07/04/2013,Osasuna,Espanol,0,2,A,0,0,D,2,3.3,3.8,1.95,3.3,4
07/04/2013,Valencia,Valladolid,2,1,H,1,0,H,1.4,4.33,8.5,1.4,4.25,8.75
08/04/2013,Sevilla,Ath Bilbao,2,1,H,1,0,H,1.57,3.8,6,1.57,3.75,6.25
12/04/2013,Betis,Sevilla,3,3,D,1,3,A,2.5,3.4,2.7,2.55,3.3,2.7
13/04/2013,Espanol,Valencia,3,3,D,1,0,H,3.1,3.3,2.3,2.9,3.3,2.4
13/04/2013,Levante,La Coruna,0,4,A,0,3,A,2.2,3.3,3.3,2.25,3.25,3.2
13/04/2013,Malaga,Osasuna,1,0,H,0,0,D,2,3.4,3.75,1.95,3.3,4
13/04/2013,Valladolid,Getafe,2,1,H,0,1,A,2.3,3.2,3.2,2.25,3.1,3.3
14/04/2013,Ath Bilbao,Real Madrid,0,3,A,0,1,A,7,4.5,1.44,6.25,4.6,1.45
14/04/2013,Ath Madrid,Granada,5,0,H,2,0,H,1.36,4.75,8.5,1.34,4.75,9.25
14/04/2013,Vallecano,Sociedad,0,2,A,0,2,A,2.5,3.4,2.7,2.5,3.4,2.7
14/04/2013,Zaragoza,Barcelona,0,3,A,0,2,A,7.5,4.75,1.4,7,4.4,1.44
15/04/2013,Mallorca,Celta,1,0,H,0,0,D,2.05,3.4,3.5,1.95,3.4,3.9
19/04/2013,Mallorca,Vallecano,1,1,D,1,1,D,2.2,3.5,3.1,2.25,3.25,3.2
20/04/2013,Barcelona,Levante,1,0,H,0,0,D,1.2,6.5,13,1.19,6.25,15
20/04/2013,Granada,Valladolid,1,1,D,0,0,D,2.1,3.25,3.6,2.1,3.25,3.6
20/04/2013,Real Madrid,Betis,3,1,H,1,0,H,1.25,6,10,1.25,6.25,9.5
20/04/2013,Valencia,Malaga,5,1,H,4,1,H,1.57,3.8,6,1.65,3.8,5
21/04/2013,Getafe,Espanol,0,2,A,0,1,A,2.2,3.2,3.4,2.25,3.25,3.2
21/04/2013,La Coruna,Ath Bilbao,1,1,D,1,1,D,2.1,3.4,3.4,2.1,3.3,3.5
21/04/2013,Osasuna,Sociedad,0,0,D,0,0,D,2.88,3.3,2.4,3,3.2,2.4
21/04/2013,Sevilla,Ath Madrid,0,1,A,0,0,D,2.4,3.3,2.88,2.45,3.3,2.8
22/04/2013,Celta,Zaragoza,2,1,H,1,1,D,2,3.3,3.8,1.95,3.4,3.9
26/04/2013,Vallecano,Osasuna,2,2,D,1,2,A,1.75,3.5,4.75,1.8,3.5,4.5
27/04/2013,Ath Bilbao,Barcelona,2,2,D,1,0,H,4.75,4,1.67,4.75,3.9,1.67
27/04/2013,Ath Madrid,Real Madrid,1,2,A,1,1,D,2.63,3.5,2.5,2.35,3.5,2.8
27/04/2013,Levante,Celta,0,1,A,0,1,A,2.05,3.3,3.6,2.15,3.4,3.3
27/04/2013,Zaragoza,Mallorca,3,2,H,1,1,D,2.1,3.3,3.5,2.1,3.25,3.6
28/04/2013,Espanol,Granada,0,1,A,0,1,A,1.95,3.5,3.8,1.95,3.5,3.8
28/04/2013,Malaga,Getafe,2,1,H,1,0,H,1.67,3.75,5,1.6,3.8,5.75
28/04/2013,Sociedad,Valencia,4,2,H,1,1,D,2.25,3.4,3.1,2.4,3.3,2.9
28/04/2013,Valladolid,Sevilla,1,1,D,1,0,H,3,3.4,2.3,3.1,3.25,2.3
29/04/2013,Betis,La Coruna,1,1,D,0,1,A,1.91,3.6,3.8,1.91,3.4,4
03/05/2013,Celta,Ath Bilbao,1,1,D,0,1,A,2.4,3.4,2.8,2.4,3.4,2.85
04/05/2013,Granada,Malaga,1,0,H,1,0,H,2.5,3.3,2.8,2.4,3.4,2.85
04/05/2013,La Coruna,Ath Madrid,0,0,D,0,0,D,3.4,3.4,2.1,3.4,3.5,2.05
04/05/2013,Real Madrid,Valladolid,4,3,H,2,2,D,1.18,7,13,1.12,8.75,16.5
04/05/2013,Valencia,Osasuna,4,0,H,2,0,H,1.4,4.5,7.5,1.4,4.25,8.75
05/05/2013,Barcelona,Betis,4,2,H,1,2,A,1.2,7,12,1.22,6.75,10.5
05/05/2013,Mallorca,Levante,1,1,D,1,1,D,1.75,3.5,4.75,1.75,3.5,4.75
05/05/2013,Sevilla,Espanol,3,0,H,3,0,H,1.57,3.8,6,1.57,3.75,6.25
05/05/2013,Zaragoza,Vallecano,3,0,H,1,0,H,2,3.5,3.6,2,3.5,3.6
06/05/2013,Getafe,Sociedad,2,1,H,2,1,H,3.4,3.5,2.05,3.6,3.5,2
08/05/2013,Celta,Ath Madrid,1,3,A,0,0,D,3.4,3.2,2.2,3.3,3.3,2.15
08/05/2013,Real Madrid,Malaga,6,2,H,4,2,H,1.2,6.5,12,1.2,6.25,13
10/05/2013,Levante,Zaragoza,0,0,D,0,0,D,2.75,3.3,2.55,2.85,3.1,2.5
11/05/2013,Ath Bilbao,Mallorca,2,1,H,1,0,H,1.8,3.6,4.33,1.8,3.4,4.5
11/05/2013,Espanol,Real Madrid,1,1,D,1,0,H,6,4.33,1.5,6,4.4,1.48
11/05/2013,Osasuna,Getafe,1,0,H,0,0,D,1.85,3.4,4.33,1.85,3.3,4.4
11/05/2013,Valladolid,La Coruna,1,0,H,0,0,D,2.5,3.3,2.8,2.4,3.25,2.9
12/05/2013,Ath Madrid,Barcelona,1,2,A,0,0,D,4,3.5,1.91,3.9,3.5,1.9
12/05/2013,Betis,Celta,1,0,H,0,0,D,1.91,3.5,4,1.85,3.5,4.1
12/05/2013,Malaga,Sevilla,0,0,D,0,0,D,2.63,3.3,2.63,2.65,3.2,2.65
12/05/2013,Vallecano,Valencia,0,4,A,0,2,A,3.6,3.3,2.05,3.75,3.3,2
13/05/2013,Sociedad,Granada,2,2,D,2,1,H,1.44,4.33,7,1.44,4.1,7.5
18/05/2013,Getafe,Valencia,0,1,A,0,1,A,4.5,3.75,1.75,4.4,3.7,1.75
18/05/2013,Granada,Osasuna,3,0,H,1,0,H,2.1,3.2,3.6,2,3.2,3.9
18/05/2013,Sevilla,Sociedad,1,2,A,1,2,A,1.91,3.6,3.75,1.85,3.7,3.9
19/05/2013,Barcelona,Valladolid,2,1,H,2,0,H,1.29,5.5,10,1.28,5.5,9.25
19/05/2013,La Coruna,Espanol,2,0,H,0,0,D,1.57,4,5.5,1.62,3.9,5
19/05/2013,Levante,Vallecano,2,3,A,0,1,A,2.5,3.3,2.75,2.45,3.3,2.8
19/05/2013,Zaragoza,Ath Bilbao,1,2,A,1,0,H,1.85,3.5,4.2,1.83,3.6,4.1
20/05/2013,Mallorca,Betis,1,0,H,1,0,H,2.5,3.4,2.7,2.55,3.3,2.65
26/05/2013,Ath Bilbao,Levante,0,1,A,0,0,D,1.45,4.33,7,1.45,4.1,7.25
26/05/2013,Ath Madrid,Mallorca,0,0,D,0,0,D,1.62,4.1,5,1.6,4.2,4.75
26/05/2013,Betis,Zaragoza,4,0,H,2,0,H,2,3.5,3.6,2,3.3,3.7
26/05/2013,Espanol,Barcelona,0,2,A,0,1,A,5.5,4.1,1.57,5.75,3.9,1.57
26/05/2013,Getafe,Vallecano,1,2,A,0,0,D,2.1,3.5,3.3,2.1,3.4,3.3
26/05/2013,Malaga,La Coruna,3,1,H,1,0,H,2.38,3.4,2.88,2.35,3.4,2.85
26/05/2013,Osasuna,Sevilla,2,1,H,0,0,D,2.38,3.4,2.88,2.4,3.2,2.95
26/05/2013,Sociedad,Real Madrid,3,3,D,0,1,A,2.5,3.6,2.6,2.5,3.8,2.45
26/05/2013,Valencia,Granada,1,0,H,0,0,D,1.25,6,11,1.25,5.25,12.5
26/05/2013,Valladolid,Celta,0,2,A,0,1,A,3,3.4,2.3,2.85,3.4,2.35
01/06/2013,Barcelona,Malaga,4,1,H,3,0,H,1.25,6,10,1.25,6.25,9
01/06/2013,Celta,Espanol,1,0,H,1,0,H,1.44,4.5,6.5,1.44,4.6,6.25
01/06/2013,Granada,Getafe,2,0,H,1,0,H,1.95,3.6,3.6,2.1,3.4,3.3
01/06/2013,La Coruna,Sociedad,0,1,A,0,1,A,2.6,3.5,2.6,2.55,3.8,2.4
01/06/2013,Levante,Betis,1,1,D,0,0,D,3.2,3.4,2.2,3.3,3.4,2.1
01/06/2013,Mallorca,Valladolid,4,2,H,2,1,H,1.5,4.33,6,1.45,4.5,6.25
01/06/2013,Real Madrid,Osasuna,4,2,H,2,0,H,1.25,6,10,1.25,6.25,9
01/06/2013,Sevilla,Valencia,4,3,H,2,1,H,3.3,3.5,2.1,3.3,3.6,2.05
01/06/2013,Vallecano,Ath Bilbao,2,2,D,1,1,D,2.05,3.6,3.4,2.1,3.3,3.4
01/06/2013,Zaragoza,Ath Madrid,1,3,A,0,0,D,2.2,3.5,3.1,2.25,3.6,2.9
